"hrgcode","hrg","trim.el","trim.nel","nelshortst","perc.nelshortst","tariff.op","tariff.dcel","tariff.dc","tariff.el","tariff.nel","tariff.overtrim","tariff.nelshortst"
"HD21B","Soft Tissue Disorders with Intermediate CC",5,5,"Yes","100%",0,504,0,0,434,210,434
"HD21C","Soft Tissue Disorders without CC",5,5,"Yes","100%",0,450,0,0,345,210,345
"HD23A","Inflammatory Spine, Joint or Connective Tissue Disorders, with Major CC",10,32,"Yes","30%",0,1458,0,0,3285,210,985
"HD23B","Inflammatory Spine, Joint or Connective Tissue Disorders, with Intermediate CC",5,10,"Yes","40%",0,507,0,0,1504,210,602
"HD23C","Inflammatory Spine, Joint or Connective Tissue Disorders, without CC",5,5,"Yes","65%",0,443,0,0,618,210,402
"HD24A","Non-Inflammatory Bone or Joint Disorders, with Major CC",10,50,"Yes","30%",0,861,0,0,3546,210,1064
"HD24B","Non-Inflammatory Bone or Joint Disorders, with Intermediate CC",5,15,"Yes","30%",0,370,0,0,1839,210,551
"HD24C","Non-Inflammatory Bone or Joint Disorders, without CC",5,5,"Yes","65%",0,367,0,0,654,210,425
"HD25A","Infections of Bones or Joints, with Major CC",23,62,"Yes","30%",0,2166,0,0,5302,210,1591
"HD25B","Infections of Bones or Joints, with Intermediate CC",5,27,"Yes","30%",0,671,0,0,2892,210,868
"HD25C","Infections of Bones or Joints, without CC",5,18,"Yes","30%",0,459,0,0,2354,210,706
"HD26A","Musculoskeletal Signs and Symptoms, with Major CC",68,36,"Yes","30%",0,4850,0,0,2840,210,852
"HD26B","Musculoskeletal Signs and Symptoms, with Intermediate CC",8,8,"Yes","40%",0,1224,0,0,1157,210,463
"HD26C","Musculoskeletal Signs and Symptoms, without CC",5,5,"Yes","100%",0,468,0,0,442,210,442
"HD39A","Pathological Fractures with Major CC",20,57,"Yes","30%",0,2192,0,0,4692,210,1407
"HD39B","Pathological Fractures with Intermediate CC",5,35,"Yes","30%",0,375,0,0,3018,210,906
"HD39C","Pathological Fractures without CC",5,22,"Yes","30%",0,351,0,0,1996,210,599
"HD40A","Malignancy of Bone or Connective Tissue, with Major CC",13,42,"Yes","30%",0,1402,0,0,3811,210,1143
"HD40B","Malignancy of Bone or Connective Tissue, with Intermediate CC",5,22,"Yes","30%",0,387,0,0,2576,210,772
"HD40C","Malignancy of Bone or Connective Tissue, without CC",5,15,"Yes","40%",0,387,0,0,2149,210,860
"HR01B","Reconstruction Procedures Category 6, with CC",49,49,"No","-",0,31381,0,0,31381,210,0
"HR01C","Reconstruction Procedures Category 6, without CC",17,17,"No","-",0,20075,0,0,20075,210,0
"HR02Z","Reconstruction Procedures Category 5",14,54,"No","-",0,14735,0,0,17062,210,0
"HR03Z","Reconstruction Procedures Category 4",26,98,"No","-",0,11129,0,0,12530,210,0
"HR04B","Reconstruction Procedures Category 3, with CC",55,55,"No","-",0,10540,0,0,10540,210,0
"HR04C","Reconstruction Procedures Category 3, without CC",15,15,"No","-",0,9703,0,0,9703,210,0
"HR05Z","Reconstruction Procedures Category 2",16,16,"No","-",0,8753,0,0,8753,210,0
"HR06A","Reconstruction Procedures Category 1, 19 years and over",9,9,"No","-",0,6795,0,0,6795,210,0
"HR06B","Reconstruction Procedures Category 1, 18 years and under",5,5,"No","-",0,5586,0,0,5586,317,0
"JA12A","Malignant Breast Disorders with Major CC",5,27,"Yes","30%",0,526,0,0,3061,207,918
"JA12B","Malignant Breast Disorders with Intermediate CC",5,8,"Yes","40%",0,366,0,0,1504,207,601
"JA12C","Malignant Breast Disorders without CC",5,5,"Yes","65%",0,366,0,0,539,207,351
"JA13Z","Non-Malignant Breast Disorders",5,5,"Yes","65%",0,1047,0,0,972,207,632
"JA14Z","Free Perforator Flap Breast Reconstruction",10,15,"No","-",0,7522,0,0,6789,207,0
"JA18A","Unilateral Minor Breast Procedures with Major CC",5,37,"No","-",0,1182,0,0,3209,207,0
"JA18B","Unilateral Minor Breast Procedures with Intermediate CC",5,9,"No","-",0,855,0,0,1487,207,0
"JA18C","Unilateral Minor Breast Procedures without CC",5,5,"No","-",317,623,0,0,936,207,0
"JA19Z","Bilateral Minor Breast Procedures",5,50,"No","-",0,649,0,0,1774,207,0
"JA20A","Unilateral Major Breast Procedures with Major CC",5,52,"No","-",0,2306,0,0,3689,207,0
"JA20B","Unilateral Major Breast Procedures with Intermediate CC",5,14,"No","-",0,2105,0,0,3212,207,0
"JA20C","Unilateral Major Breast Procedures without CC",5,10,"No","-",0,1910,0,0,1782,207,0
"JA21A","Bilateral Major Breast Procedures with CC",6,49,"No","-",0,2907,0,0,2856,207,0
"JA21B","Bilateral Major Breast Procedures without CC",5,17,"No","-",0,2535,0,0,2072,207,0
"JA24A","Unilateral Intermediate Breast Procedures with Major CC",5,46,"No","-",0,1454,0,0,5301,207,0
"JA24B","Unilateral Intermediate Breast Procedures with Intermediate CC",5,20,"No","-",0,1373,0,0,2759,207,0
"JA24C","Unilateral Intermediate Breast Procedures without CC",5,11,"No","-",0,1196,0,0,2094,207,0
"JA25Z","Bilateral Intermediate Breast Procedures",5,28,"No","-",0,1460,0,0,2147,207,0
"JA26Z","Major Breast Procedures with Lymph Node Surgery",6,37,"No","-",0,2833,0,0,2959,207,0
"JA27Z","Mastectomy with Simple Breast Reconstruction",11,26,"No","-",0,5403,0,0,5058,207,0
"JA28Z","Mastectomy with Complex Breast Reconstruction",11,5,"No","-",0,8380,0,0,2249,207,0
"JA30Z","Unilateral Pedicled Myocutaneous Breast Reconstruction with or without Insertion of Prosthesis",11,13,"No","-",0,4196,0,0,3805,207,0
"JA31Z","Bilateral Pedicled Myocutaneous Breast Reconstruction with or without Insertion of Prosthesis",15,15,"No","-",0,3607,0,0,3607,207,0
"JC01A","Major Multiple Skin Procedures with Major CC",46,65,"No","-",0,6883,0,0,9315,207,0
"JC01B","Major Multiple Skin Procedures with Intermediate CC",18,29,"No","-",0,3229,0,0,5073,207,0
"JC01C","Major Multiple Skin Procedures without CC",5,16,"No","-",0,1450,0,0,3515,207,0
"JC02A","Major Skin Procedures Category 2, with Major CC",25,44,"No","-",0,4538,0,0,6619,207,0
"JC02B","Major Skin Procedures Category 2, with Intermediate CC",14,33,"No","-",0,3382,0,0,4299,207,0
"JC02C","Major Skin Procedures Category 2, without CC",11,16,"No","-",0,2611,0,0,3166,207,0
"JC03A","Major Skin Procedures Category 1, with Major CC",20,47,"No","-",0,3509,0,0,5470,207,0
"JC03B","Major Skin Procedures Category 1, with Intermediate CC",5,16,"No","-",0,1942,0,0,2617,207,0
"JC03C","Major Skin Procedures Category 1, without CC",5,6,"No","-",108,1233,0,0,1602,207,0
"JC04A","Intermediate Skin Procedures Category 2, with Major CC",5,29,"No","-",0,1742,0,0,2959,207,0
"JC04B","Intermediate Skin Procedures Category 2, with Intermediate CC",5,9,"No","-",0,1213,0,0,1496,207,0
"JC04C","Intermediate Skin Procedures Category 2, without CC",5,5,"No","-",116,863,0,0,1257,207,0
"JC05A","Intermediate Skin Procedures Category 1, with Major CC",5,5,"No","-",0,1047,0,0,889,207,0
"JC05B","Intermediate Skin Procedures Category 1, with Intermediate CC",5,5,"No","-",0,1047,0,0,805,207,0
"JC05C","Intermediate Skin Procedures Category 1, without CC",5,5,"No","-",129,957,0,0,819,207,0
"JC06A","Minor Skin Procedures Category 2, with Major CC",5,5,"No","-",0,1237,0,0,1062,207,0
"JC06B","Minor Skin Procedures Category 2, with Intermediate CC",5,5,"No","-",0,1211,0,0,1062,207,0
"JC06C","Minor Skin Procedures Category 2, without CC",5,5,"No","-",0,1178,0,0,1062,207,0
"JC07Z","Minor Skin Procedures Category 1",5,5,"No","-",0,1450,0,0,752,207,0
"JC09Z","Patch Tests",5,5,"No","-",91,94,0,0,51,207,0
"JC10Z","Specified Skin Examinations and Investigations",5,5,"No","-",137,142,0,0,307,207,0
"JC11Z","Other Diagnostic Skin Tests",5,5,"No","-",161,167,0,0,300,207,0
"JC12Z","Urticaria Tests",5,5,"No","-",0,432,0,0,497,207,0
"JC13Z","Photo Tests",5,5,"No","-",0,517,0,0,517,207,0
"JC14Z","Skin Therapies Level 2",5,5,"No","-",114,743,0,0,662,207,0
"JC15Z","Skin Therapies Level 3",5,5,"No","-",125,568,0,0,688,207,0
"JC16Z","Skin Therapies Level 4",5,5,"No","-",0,784,0,0,784,207,0
"JC17Z","Skin Therapies Level 5",5,5,"No","-",0,952,0,0,956,207,0
"JC18Z","Electrical and Other Invasive Therapy Level 2",5,5,"No","-",109,423,0,0,587,207,0
"JC19D","Electrical and Other Invasive Therapy Level 4, 19 years and over",5,5,"No","-",135,140,0,0,384,207,0
"JC19U","Electrical and Other Invasive Therapy Level 4, 18 years and under",5,5,"No","-",0,507,0,0,429,368,0
"JC20Z","Electrical and Other Invasive Therapy Level 3",5,5,"No","-",109,109,0,0,622,207,0
"JC27Z","Nursing Procedures or Dressings",5,5,"No","-",0,357,0,0,407,207,0
"JD01A","Major Skin Disorders Category 2, with Major CC",45,49,"Yes","30%",0,3501,0,0,4156,207,1247
"JD01B","Major Skin Disorders Category 2, with Intermediate CC",25,21,"Yes","30%",0,1962,0,0,2418,207,725
"JD01C","Major Skin Disorders Category 2, without CC",5,15,"Yes","30%",0,564,0,0,1487,207,446
"JD02A","Major Skin Disorders Category 1, with Major CC",33,44,"Yes","30%",0,2405,0,0,4214,207,1264
"JD02B","Major Skin Disorders Category 1, with Intermediate CC",30,26,"Yes","30%",0,2221,0,0,2972,207,892
"JD02C","Major Skin Disorders Category 1, without CC",5,19,"Yes","30%",0,295,0,0,2723,207,816
"JD03A","Intermediate Skin Disorders Category 2, with Major CC",20,30,"Yes","30%",0,1722,0,0,2879,207,863
"JD03B","Intermediate Skin Disorders Category 2, with Intermediate CC",8,14,"No","-",0,1138,0,0,1230,207,0
"JD03C","Intermediate Skin Disorders Category 2, without CC",5,8,"No","-",0,881,0,0,815,207,0
"JD04A","Intermediate Skin Disorders Category 1, with Major CC",13,17,"Yes","30%",0,1644,0,0,2245,207,673
"JD04B","Intermediate Skin Disorders Category 1, with Intermediate CC",5,9,"No","-",0,993,0,0,1168,207,0
"JD04C","Intermediate Skin Disorders Category 1, without CC",5,5,"No","-",0,658,0,0,838,207,0
"JD05A","Minor Skin Disorders Category 2, with Major CC",10,10,"Yes","40%",0,1693,0,0,1603,207,641
"JD05B","Minor Skin Disorders Category 2, with Intermediate CC",5,5,"Yes","65%",0,1060,0,0,849,207,552
"JD05C","Minor Skin Disorders Category 2, without CC",5,5,"Yes","100%",0,725,0,0,474,207,474
"JD06A","Minor Skin Disorders Category 1, with CC",8,8,"Yes","40%",0,1184,0,0,1454,207,582
"JD06B","Minor Skin Disorders Category 1, without CC",5,5,"Yes","100%",0,576,0,0,509,207,509
"KA03A","Parathyroid Procedures with CC",5,51,"No","-",0,2227,0,0,6068,190,0
"KA03B","Parathyroid Procedures without CC",5,51,"No","-",0,1855,0,0,2763,190,0
"KA04Z","Adrenal Procedures",14,51,"No","-",0,3688,0,0,5843,190,0
"KA05A","Anterior Pituitary Disorders with CC",5,20,"Yes","30%",0,485,0,0,2996,190,899
"KA05B","Anterior Pituitary Disorders without CC",5,8,"Yes","40%",0,485,0,0,1064,190,425
"KA06A","Non-Pituitary Neoplasia and Hypoplasia, with CC",8,32,"Yes","30%",0,1103,0,0,3282,190,985
"KA06B","Non-Pituitary Neoplasia and Hypoplasia, without CC",8,6,"Yes","40%",0,1042,0,0,1573,190,629
"KA07Z","Non-Surgical Thyroid Disorders",5,13,"Yes","30%",0,380,0,0,1912,190,574
"KA08Z","Other Endocrine Disorders",5,14,"Yes","30%",0,517,0,0,1904,190,571
"KA09A","Thyroid Procedures with CC",6,47,"No","-",0,2959,0,0,5811,190,0
"KA09B","Thyroid Procedures without CC",5,14,"No","-",0,2393,0,0,2256,190,0
"KB01A","Diabetes with Hypoglycaemic Disorders, 70 years and over",19,19,"Yes","30%",0,1468,0,0,2110,190,633
"KB01B","Diabetes with Hypoglycaemic Disorders, 69 years and under",8,8,"Yes","40%",0,846,0,0,1364,190,545
"KB02A","Diabetes with Hyperglycaemic Disorders, 70 years and over with Major CC",46,36,"Yes","30%",0,1247,0,0,3107,190,932
"KB02B","Diabetes with Hyperglycaemic Disorders, 70 years and over with Intermediate CC",5,16,"Yes","30%",0,576,0,0,1906,190,571
"KB02C","Diabetes with Hyperglycaemic Disorders, 70 years and over without CC",5,10,"Yes","40%",0,249,0,0,1360,190,544
"KB02D","Diabetes with Hyperglycaemic Disorders, 69 years and under with Major CC",10,20,"Yes","30%",0,1620,0,0,2269,190,681
"KB02E","Diabetes with Hyperglycaemic Disorders, 69 years and under with Intermediate CC",5,9,"Yes","40%",0,495,0,0,1224,190,489
"KB02F","Diabetes with Hyperglycaemic Disorders, 69 years and under without CC",5,5,"Yes","65%",0,316,0,0,801,190,521
"KB03A","Diabetes with Lower Limb Complications, with Major CC",30,48,"Yes","30%",0,1833,0,0,4305,190,1292
"KB03B","Diabetes with Lower Limb Complications, without Major CC",8,21,"Yes","30%",0,1139,0,0,2343,190,703
"KB04Z","Continuous Subcutaneous Insulin Infusion",5,14,"No","-",199,541,0,0,1461,190,0
"KC04Z","Inborn Errors of Metabolism",5,13,"Yes","30%",0,238,0,0,2350,190,704
"KC05A","Fluid and Electrolyte Disorders, 70 years and over with Major CC",25,38,"Yes","30%",0,1866,0,0,3124,190,937
"KC05B","Fluid and Electrolyte Disorders, 70 years and over with Intermediate CC",5,16,"Yes","30%",0,400,0,0,1896,190,569
"KC05C","Fluid and Electrolyte Disorders, 70 years and over without CC",5,8,"Yes","40%",0,279,0,0,1117,190,447
"KC05D","Fluid and Electrolyte Disorders, 69 years and under with Major CC",8,25,"Yes","30%",0,1069,0,0,2669,190,801
"KC05E","Fluid and Electrolyte Disorders, 69 years and under with Intermediate CC",5,9,"Yes","40%",0,405,0,0,1465,190,586
"KC05F","Fluid and Electrolyte Disorders, 69 years and under without CC",5,5,"Yes","100%",0,335,0,0,471,190,471
"LA04D","Kidney or Urinary Tract Infections, with length of stay 2 days or more, with Major CC",43,43,"No","-",0,3604,0,0,3604,200,0
"LA04E","Kidney or Urinary Tract Infections, with length of stay 2 days or more, with Intermediate CC",15,18,"No","-",0,2171,0,0,2023,200,0
"LA04F","Kidney or Urinary Tract Infections, with length of stay 2 days or more, without CC",10,10,"No","-",0,1331,0,0,1331,200,0
"LA04G","Kidney or Urinary Tract Infections, with length of stay 1 day or less",5,5,"Yes","100%",0,353,0,0,423,200,423
"LA05Z","Renal Replacement Peritoneal Dialysis Associated Procedures",5,5,"No","-",0,1081,0,0,621,200,0
"LA07C","Acute Kidney Injury without CC",10,14,"Yes","30%",0,905,0,0,1759,200,527
"LA07D","Acute Kidney Injury with Interventions, with Major CC",57,57,"Yes","30%",0,5850,0,0,5850,200,1755
"LA07E","Acute Kidney Injury without Interventions, with Major CC",44,34,"Yes","30%",0,2724,0,0,3332,200,999
"LA07F","Acute Kidney Injury with Interventions, with Intermediate CC",31,31,"Yes","30%",0,3695,0,0,3695,200,1109
"LA07G","Acute Kidney Injury without Interventions, with Intermediate CC",15,17,"Yes","30%",0,1535,0,0,2086,200,626
"LA08A","Chronic Kidney Disease with length of stay 2 days or more, with Major CC",31,40,"No","-",0,3576,0,0,3907,200,0
"LA08B","Chronic Kidney Disease with length of stay 2 days or more, with Intermediate CC",7,18,"No","-",0,2326,0,0,2445,200,0
"LA08C","Chronic Kidney Disease with length of stay 2 days or more, without CC",5,15,"No","-",0,2103,0,0,2445,200,0
"LA08E","Chronic Kidney Disease with length of stay 1 day or less, associated with Renal Dialysis",5,5,"No","-",0,0,0,0,0,0,0
"LA08F","Chronic Kidney Disease with length of stay 1 day or less, not associated with Renal Dialysis",5,5,"Yes","100%",0,240,0,0,449,200,449
"LA09E","General Renal Disorders with length of stay 2 days or more, with Major CC",30,29,"No","-",0,3477,0,0,3036,200,0
"LA09F","General Renal Disorders with length of stay 2 days or more, with Intermediate CC",10,11,"No","-",0,2143,0,0,1663,200,0
"LA09G","General Renal Disorders with length of stay 2 days or more, without CC",7,7,"No","-",0,1928,0,0,1254,200,0
"LA09H","General Renal Disorders with length of stay 1 day or less",5,5,"Yes","100%",0,280,0,0,440,200,440
"LB01A","Percutaneous Nephrostomy with CC",14,36,"No","-",0,2659,0,0,4684,200,0
"LB01B","Percutaneous Nephrostomy without CC",10,16,"No","-",0,2008,0,0,2315,200,0
"LB05A","Intermediate Percutaneous Kidney or Ureter Procedures, 19 years and over, with Major CC",16,38,"No","-",0,2683,0,0,4479,200,0
"LB05B","Intermediate Percutaneous Kidney or Ureter Procedures, 19 years and over, with Intermediate CC",5,16,"No","-",0,1407,0,0,2202,200,0
"LB05C","Intermediate Percutaneous Kidney or Ureter Procedures, 19 years and over, without CC",5,9,"No","-",0,1407,0,0,1432,200,0
"LB05D","Intermediate Percutaneous Kidney or Ureter Procedures, 18 years and under",5,14,"No","-",0,2371,0,0,3903,369,0
"LB06D","Kidney, Urinary Tract or Prostate Neoplasms, with length of stay 2 days or more, with Major CC",34,41,"No","-",0,3394,0,0,4052,200,0
"LB06E","Kidney, Urinary Tract or Prostate Neoplasms, with length of stay 2 days or more, with Intermediate CC",7,21,"No","-",0,1825,0,0,2330,200,0
"LB06F","Kidney, Urinary Tract or Prostate Neoplasms, with length of stay 2 days or more, without CC",5,13,"No","-",0,1454,0,0,1796,200,0
"LB06G","Kidney, Urinary Tract or Prostate Neoplasms, with length of stay 1 day or less",5,5,"Yes","100%",0,333,0,0,569,200,569
"LB09C","Intermediate Endoscopic Ureter Procedures, 18 years and under",5,5,"No","-",0,1034,0,0,1602,369,0
"LB09D","Intermediate Endoscopic Ureter Procedures, 19 years and over",5,5,"No","-",0,739,0,0,1095,200,0
"LB10A","Major Open Bladder Procedures or Reconstruction, 19 years and over",27,16,"No","-",0,4785,0,0,3706,200,0
"LB10B","Major Open Bladder Procedures or Reconstruction, 18 years and under",16,25,"No","-",0,4950,0,0,4411,369,0
"LB12Z","Intermediate Open Bladder Procedures",9,28,"No","-",0,2456,0,0,3672,200,0
"LB13A","Major Endoscopic Bladder Procedures with CC",5,41,"No","-",0,1592,0,0,5213,200,0
"LB13B","Major Endoscopic Bladder Procedures without CC",5,17,"No","-",0,1374,0,0,2667,200,0
"LB14Z","Intermediate Endoscopic Bladder Procedures",5,5,"No","-",837,479,0,0,878,200,0
"LB15D","Minor Bladder Procedures, 18 years and under",5,5,"No","-",0,694,0,0,659,369,0
"LB15E","Minor Bladder Procedures, 19 years and over",5,5,"No","-",271,296,0,0,497,200,0
"LB16A","Urinary Incontinence or Other Urinary Problems, with Major CC",18,25,"Yes","30%",0,2017,0,0,2405,200,722
"LB16B","Urinary Incontinence or Other Urinary Problems, with Intermediate CC",8,9,"No","-",0,994,0,0,985,200,0
"LB16C","Urinary Incontinence or Other Urinary Problems, without CC",5,8,"No","-",0,619,0,0,579,200,0
"LB17Z","Introduction of Therapeutic Substance into Bladder",5,5,"No","-",184,200,0,0,570,200,0
"LB18Z","Attention to Suprapubic Bladder Catheter",5,5,"No","-",0,359,0,0,507,200,0
"LB19A","Ureteric or Bladder Disorders, with CC",8,17,"Yes","30%",0,1345,0,0,2216,200,665
"LB19B","Ureteric or Bladder Disorders, without CC",5,8,"Yes","65%",0,776,0,0,983,200,639
"LB20A","Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with CC",9,11,"Yes","30%",0,1740,0,0,1716,200,515
"LB20B","Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without CC",5,5,"Yes","100%",0,1142,0,0,610,200,610
"LB21Z","Major Open Prostate or Bladder Neck Procedures (Male)",10,27,"No","-",0,4129,0,0,4813,200,0
"LB22Z","Major Laparoscopic Prostate or Bladder Neck Procedures (Male)",5,45,"No","-",0,4340,0,0,4291,200,0
"LB25A","Transurethral Prostate Resection Procedures with Major CC",12,50,"No","-",0,2692,0,0,6574,200,0
"LB25B","Transurethral Prostate Resection Procedures with Intermediate CC",5,25,"No","-",0,0,1907,1703,3661,200,0
"LB25C","Transurethral Prostate Resection Procedures without CC",5,15,"No","-",0,0,1821,1617,2836,200,0
"LB26Z","Intermediate Endoscopic Prostate or Bladder Neck Procedures (Male and Female)",5,20,"No","-",0,1231,0,0,2522,200,0
"LB27Z","Minor Endoscopic Prostate or Bladder Neck Procedures (Male)",5,5,"No","-",328,0,359,1087,569,200,0
"LB28A","Non-Malignant Prostate Disorders with CC",8,12,"Yes","30%",0,1040,0,0,1646,200,494
"LB28B","Non-Malignant Prostate Disorders without CC",5,6,"Yes","65%",0,674,0,0,938,200,609
"LB29A","Major Open Urethra Procedures, 19 years and over",6,6,"No","-",0,2901,0,0,2901,200,0
"LB29C","Major Open Urethra Procedures, between 2 and 18 years",5,6,"No","-",0,2044,0,0,1172,369,0
"LB29D","Major Open Urethra Procedures, 1 year and under",5,23,"No","-",0,1849,0,0,3999,369,0
"LB33Z","Vasectomy Procedures",5,5,"Yes","100%",0,634,0,0,572,200,572
"LB35A","Scrotum, Testis or Vas Deferens Disorders with CC",9,10,"Yes","40%",0,1484,0,0,1590,200,636
"LB35B","Scrotum, Testis or Vas Deferens Disorders without CC",8,5,"Yes","100%",0,952,0,0,538,200,538
"LB36Z","Extracorporeal Lithotripsy",5,5,"No","-",0,423,0,0,574,200,0
"LB37A","Miscellaneous Urinary Tract Findings with CC",5,8,"Yes","40%",0,772,0,0,1395,200,558
"LB37B","Miscellaneous Urinary Tract Findings without CC",5,5,"Yes","100%",0,342,0,0,512,200,512
"LB38A","Unspecified Haematuria with Major CC",18,20,"Yes","30%",0,1939,0,0,2245,200,673
"LB38B","Unspecified Haematuria without Major CC",5,10,"Yes","40%",0,711,0,0,1319,200,527
"LB39A","Cystectomy with Urinary Diversion and Reconstruction, with CC",28,50,"No","-",0,8910,0,0,8409,200,0
"LB39B","Cystectomy with Urinary Diversion and Reconstruction, without CC",21,25,"No","-",0,7208,0,0,4675,200,0
"LB40A","Urinary Tract Stone Disease with CC",8,6,"No","-",0,1466,0,0,781,200,0
"LB40B","Urinary Tract Stone Disease without CC",5,5,"No","-",0,828,0,0,464,200,0
"LB42A","Dynamic Studies of Urinary Tract, 19 years and over",5,5,"No","-",257,276,0,0,473,200,0
"LB42B","Dynamic Studies of Urinary Tract, between 2 and 18 years",5,5,"No","-",0,418,0,0,892,369,0
"LB42C","Dynamic Studies of Urinary Tract, 1 year and under",5,5,"No","-",0,397,0,0,903,369,0
"LB43Z","Treatment of Erectile Dysfunction",5,5,"No","-",0,312,0,0,555,200,0
"LB47Z","Major Open Penis Procedures",11,6,"No","-",0,3728,0,0,2688,200,0
"LB48Z","Intermediate Open Penis Procedures",5,16,"No","-",0,1850,0,0,2854,200,0
"LB49Z","High Intensity Focused Ultrasound (Male and Female)",5,45,"No","-",0,1669,0,0,2326,200,0
"LB50Z","Implantation of Artificial Urinary Sphincter (Male and Female)",5,20,"No","-",0,8180,0,0,8180,200,0
"LB51Z","Vaginal Tape Operations for Urinary Incontinence",5,6,"No","-",0,0,1110,907,1285,200,0
"LB52Z","Major Open Scrotum, Testis or Vas Deferens Procedures",5,21,"No","-",0,1410,0,0,3018,200,0
"LB53A","Intermediate Open Scrotum, Testis or Vas Deferens Procedures, 19 years and over",5,11,"No","-",0,1262,0,0,2376,200,0
"LB53B","Intermediate Open Scrotum, Testis or Vas Deferens Procedures, 18 years and under",5,5,"No","-",0,1278,0,0,1543,369,0
"LB54A","Minor Scrotum, Testis or Vas Deferens Procedures, 19 years and over",5,5,"No","-",0,917,0,0,1121,200,0
"LB54C","Minor Scrotum, Testis or Vas Deferens Procedures, between 2 and 18 years",5,5,"No","-",0,1192,0,0,1191,369,0
"LB54D","Minor Scrotum, Testis or Vas Deferens Procedures, 1 year and under",5,5,"No","-",0,1270,0,0,1312,369,0
"LB55A","Minor or Intermediate Urethra Procedures, 19 years and over",5,5,"No","-",0,636,0,0,837,200,0
"LB55B","Minor or Intermediate Urethra Procedures, 18 years and under",5,5,"No","-",0,829,0,0,1441,369,0
"LB56A","Minor Penis Procedures, 19 years and over",5,5,"No","-",0,767,0,0,659,200,0
"LB56C","Minor Penis Procedures, between 2 and 18 years",5,5,"No","-",0,851,0,0,926,369,0
"LB56D","Minor Penis Procedures, 1 year and under",5,5,"No","-",0,876,0,0,1242,369,0
"LB57A","Urethral Disorders with CC",5,15,"Yes","30%",0,1527,0,0,2170,200,651
"LB57B","Urethral Disorders without CC",5,8,"Yes","65%",0,1091,0,0,1157,200,752
"LB58A","Penile Disorders with CC",8,10,"Yes","40%",0,1253,0,0,1623,200,650
"LB58B","Penile Disorders without CC",5,5,"Yes","100%",0,745,0,0,555,200,555
"LB59Z","Major Open or Laparoscopic Bladder Neck Procedures (Female)",11,35,"No","-",0,2874,0,0,2450,200,0
"LB60A","Complex Open or Laparoscopic, Kidney or Ureter Procedures, with Major CC",43,61,"No","-",0,8585,0,0,8951,200,0
"LB60B","Complex Open or Laparoscopic, Kidney or Ureter Procedures, without Major CC",16,33,"No","-",0,4502,0,0,5488,200,0
"LB61A","Major Open Kidney or Ureter Procedures, 19 years and over with Major CC",26,57,"No","-",0,6131,0,0,6639,200,0
"LB61B","Major Open Kidney or Ureter Procedures, 19 years and over without Major CC",15,26,"No","-",0,3802,0,0,3968,200,0
"LB62A","Major Laparoscopic Kidney or Ureter Procedures, 19 years and over with CC",11,33,"No","-",0,4421,0,0,5154,200,0
"LB62B","Major Laparoscopic Kidney or Ureter Procedures, 19 years and over without CC",7,33,"No","-",0,3859,0,0,5154,200,0
"LB63A","Major Open or Laparoscopic, Kidney or Ureter Procedures, 18 years and under with CC",12,54,"No","-",0,5601,0,0,10712,369,0
"LB63B","Major Open or Laparoscopic, Kidney or Ureter Procedures, 18 years and under without CC",5,16,"No","-",0,3763,0,0,4977,369,0
"LB64A","Complex Endoscopic Kidney or Ureter Procedures, 19 years and over with Major CC",17,47,"No","-",0,3224,0,0,6289,200,0
"LB64B","Complex Endoscopic Kidney or Ureter Procedures, 19 years and over without Major CC",5,12,"No","-",0,1934,0,0,2517,200,0
"LB65A","Major Endoscopic Kidney or Ureter Procedures, 19 years and over with Major CC",14,35,"No","-",0,2431,0,0,4524,200,0
"LB65B","Major Endoscopic Kidney or Ureter Procedures, 19 years and over without Major CC",5,10,"No","-",0,1630,0,0,2185,200,0
"LB66Z","Complex or Major Endoscopic, Kidney or Ureter Procedures, 18 years and under",5,9,"No","-",0,2797,0,0,2914,369,0
"LB67A","Complex Open Bladder Procedures with Major CC",59,103,"No","-",0,11379,0,0,13945,200,0
"LB67B","Complex Open Bladder Procedures without Major CC",25,50,"No","-",0,7153,0,0,9041,200,0
"LB68Z","Complex Endoscopic Bladder Procedures",6,39,"No","-",0,2119,0,0,5064,200,0
"LB69Z","Major Robotic Prostate or Bladder Neck Procedures (Male)",6,6,"No","-",0,4513,0,0,6554,200,0
"LB70A","Complex Endoscopic Prostate or Bladder Neck Procedures (Male and Female) with CC",7,40,"No","-",0,2339,0,0,6522,200,0
"LB70B","Complex Endoscopic Prostate or Bladder Neck Procedures (Male and Female) without CC",6,16,"No","-",0,2052,0,0,2846,200,0
"LB71Z","Total Pelvic Exenteration",57,119,"No","-",0,12099,0,0,13282,200,0
"LB72A","Diagnostic Flexible Cystoscopy, 19 years and over",5,5,"No","-",386,221,0,0,588,200,0
"LB72B","Diagnostic Flexible Cystoscopy, 18 years and under",5,5,"No","-",0,680,0,0,1069,369,0
"LB73Z","Diagnostic Flexible Cystoscopy using Photodynamic Fluorescence",5,5,"No","-",0,1135,0,0,470,200,0
"LB74Z","Implantation of Penile Prosthesis",5,20,"No","-",0,8596,0,0,8622,200,0
